wavelength,value
380,1.21
381,1.268
382,1.326
383,1.384
384,1.442
385,1.5
386,1.562
387,1.624
388,1.686
389,1.748
390,1.81
391,1.874
392,1.938
393,2.002
394,2.066
395,2.13
396,2.338
397,2.546
398,2.754
399,2.9619999999999997
400,3.17
401,5.152
402,7.134
403,9.116
404,11.097999999999999
405,13.08
406,11.23
407,9.379999999999999
408,7.529999999999999
409,5.68
410,3.83
411,3.754
412,3.678
413,3.6020000000000003
414,3.5260000000000002
415,3.45
416,3.532
417,3.614
418,3.696
419,3.778
420,3.86
421,3.972
422,4.084
423,4.196
424,4.308
425,4.42
426,4.554
427,4.688
428,4.822
429,4.9559999999999995
430,5.09
431,10.892
432,16.694000000000003
433,22.496000000000002
434,28.298000000000002
435,34.1
436,29.764000000000003
437,25.428
438,21.092
439,16.756
440,12.42
441,11.472
442,10.524
443,9.576
444,8.628
445,7.68
446,7.864
447,8.048
448,8.232
449,8.416
450,8.6
451,8.772
452,8.944
453,9.116
454,9.288
455,9.46
456,9.616000000000001
457,9.772
458,9.928
459,10.084
460,10.24
461,10.36
462,10.48
463,10.6
464,10.72
465,10.84
466,10.938
467,11.036
468,11.134
469,11.232
470,11.33
471,11.406
472,11.482000000000001
473,11.558
474,11.634
475,11.71
476,11.764000000000001
477,11.818000000000001
478,11.872
479,11.926
480,11.98
481,12.018
482,12.056000000000001
483,12.094
484,12.132
485,12.17
486,12.192
487,12.214
488,12.235999999999999
489,12.258
490,12.28
491,12.288
492,12.296
493,12.304
494,12.312
495,12.32
496,12.326
497,12.332
498,12.338
499,12.344
500,12.35
501,12.368
502,12.386
503,12.404
504,12.421999999999999
505,12.44
506,12.462
507,12.484
508,12.506
509,12.528
510,12.55
511,12.576
512,12.602
513,12.628
514,12.654
515,12.68
516,12.698
517,12.716
518,12.734
519,12.751999999999999
520,12.77
521,12.76
522,12.75
523,12.74
524,12.73
525,12.72
526,12.696
527,12.672
528,12.648
529,12.624
530,12.6
531,12.565999999999999
532,12.532
533,12.498
534,12.464
535,12.43
536,12.388
537,12.346
538,12.304
539,12.262
540,12.22
541,15.568000000000001
542,18.916
543,22.264000000000003
544,25.612000000000002
545,28.96
546,26.470000000000002
547,23.98
548,21.490000000000002
549,19.0
550,16.51
551,15.566
552,14.622
553,13.678
554,12.734
555,11.79
556,11.783999999999999
557,11.777999999999999
558,11.772
559,11.766
560,11.76
561,11.762
562,11.764
563,11.766
564,11.767999999999999
565,11.77
566,11.783999999999999
567,11.798
568,11.812
569,11.826
570,11.84
571,12.394
572,12.948
573,13.501999999999999
574,14.056
575,14.61
576,14.91
577,15.209999999999999
578,15.51
579,15.809999999999999
580,16.11
581,15.356
582,14.602
583,13.847999999999999
584,13.094
585,12.34
586,12.378
587,12.416
588,12.453999999999999
589,12.491999999999999
590,12.53
591,12.568
592,12.606
593,12.644
594,12.682
595,12.72
596,12.76
597,12.8
598,12.84
599,12.88
600,12.92
601,12.959999999999999
602,13.0
603,13.04
604,13.08
605,13.12
606,13.164
607,13.208
608,13.251999999999999
609,13.296
610,13.34
611,13.394
612,13.448
613,13.501999999999999
614,13.556
615,13.61
616,13.661999999999999
617,13.713999999999999
618,13.766
619,13.818
620,13.87
621,13.91
622,13.95
623,13.99
624,14.03
625,14.07
626,14.096
627,14.122
628,14.148
629,14.174
630,14.2
631,14.192
632,14.184
633,14.176
634,14.168
635,14.16
636,14.154
637,14.148
638,14.142000000000001
639,14.136000000000001
640,14.13
641,14.172
642,14.214
643,14.256
644,14.298
645,14.34
646,14.372
647,14.404
648,14.436
649,14.468
650,14.5
651,14.492
652,14.484
653,14.476
654,14.468
655,14.46
656,14.368
657,14.276
658,14.184000000000001
659,14.092
660,14.0
661,13.716
662,13.432
663,13.148
664,12.864
665,12.58
666,12.262
667,11.944
668,11.626
669,11.308
670,10.99
671,10.788
672,10.586
673,10.384
674,10.182
675,9.98
676,9.828000000000001
677,9.676
678,9.524000000000001
679,9.372
680,9.22
681,9.1
682,8.98
683,8.86
684,8.74
685,8.62
686,8.51
687,8.4
688,8.29
689,8.18
690,8.07
691,7.934
692,7.798
693,7.662
694,7.526
695,7.39
696,7.254
697,7.117999999999999
698,6.982
699,6.846
700,6.71
701,6.6
702,6.49
703,6.38
704,6.2700000000000005
705,6.16
706,6.054
707,5.948
708,5.842
709,5.736
710,5.63
711,5.51
712,5.39
713,5.2700000000000005
714,5.15
715,5.03
716,4.916
717,4.8020000000000005
718,4.688
719,4.574
720,4.46
721,4.372
722,4.284
723,4.196
724,4.108
725,4.02
726,3.9479999999999995
727,3.876
728,3.804
729,3.732
730,3.66
731,3.6
732,3.54
733,3.48
734,3.42
735,3.36
736,3.306
737,3.252
738,3.198
739,3.1439999999999997
740,3.09
741,3.042
742,2.9939999999999998
743,2.946
744,2.898
745,2.85
746,2.81
747,2.77
748,2.73
749,2.69
750,2.65
751,2.622
752,2.594
753,2.566
754,2.538
755,2.51
756,2.4819999999999998
757,2.4539999999999997
758,2.426
759,2.398
760,2.37
761,2.326
762,2.282
763,2.238
764,2.194
765,2.15
766,2.098
767,2.046
768,1.994
769,1.942
770,1.89
771,1.8339999999999999
772,1.778
773,1.722
774,1.6660000000000001
775,1.61
776,1.552
777,1.494
778,1.4360000000000002
779,1.3780000000000001
780,1.32
