cct,u,v
1239.5292830194846,0.3986471873330652,0.3584314423896636
1242.6281062270332,0.3980905457775705,0.35846711249549973
1245.734676492601,0.3975344367049864,0.358502536060346
1248.8490131838323,0.3969788640943801,0.3585377114119676
1251.9711357167917,0.3964238318993919,0.35857263687932583
1255.1010635560838,0.3958693440482753,0.35860731079265157
1258.238816214974,0.3953154044439386,0.3586417314835207
1261.3844132555112,0.39476201696398777,0.3586758972849286
1264.5378742886498,0.39420918546076883,0.35870980653136625
1267.6992189743714,0.3936569137614138,0.3587434575588959
1270.8684670218074,0.39310520566788604,0.35877684870522786
1274.0456381893619,0.39255406495702677,0.35880997830979683
1277.2307522848353,0.39200349538060253,0.3588428447138393
1280.4238291655472,0.3914535006653554,0.3588754462604715
1283.6248887384609,0.39090408451305103,0.35890778129476686
1286.833950960307,0.39035525060053,0.3589398481638348
1290.0510358377078,0.38980700257976,0.35897164521689917
1293.276163427302,0.38925934407788726,0.35900317080537797
1296.5093538358701,0.3887122786972916,0.3590344232829618
1299.7506272204598,0.38816581001563893,0.35906540100569523
1303.0000037885109,0.3876199415859382,0.35909610233205513
1306.257503797982,0.3870746769365959,0.359126525623033
1309.523147557477,0.3865300195714743,0.3591566692422148
1312.7969554263705,0.3859859729699479,0.3591865315558622
1316.0789478149363,0.3854425405869636,0.3592161109329949
1319.3691451844736,0.3848997258530976,0.35924540574547137
1322.6675680474348,0.38435753217461754,0.3592744143680717
1325.9742369675535,0.3838159629335421,0.35930313517858004
1329.289172559972,0.383275021487703,0.35933156655786713
1332.612395491372,0.38273471117080615,0.3593597068899731
1335.9439264801003,0.38219503529249627,0.3593875545621915
1339.2837862963006,0.3816559971384184,0.35941510796515214
1342.6319957620412,0.3811175999702834,0.35944236549290515
1345.9885757514462,0.3805798470259321,0.35946932554300504
1349.3535471908247,0.3800427415194008,0.35949598651659537
1352.7269310588017,0.3795062866409875,0.35952234681849277
1356.1087483864487,0.3789704855573176,0.35954840485727185
1359.4990202574147,0.3784353414114124,0.3595741590453505
1362.8977678080582,0.37790085732275475,0.35959960779907457
1366.3050122275781,0.37736703638735924,0.35962474953880375
1369.720774758147,0.37683388167783965,0.35964958268899716
1373.1450766950425,0.37630139624347825,0.3596741056782985
1376.57793938678,0.37576958311029535,0.3596983169396226
